type,air_temperature_k,process_temperature_k,torque_nm,tool_wear_min,log_rotational_speed,temp_diff,power_w,tool_wear_torque
1,301.1,310.6,48.8,103,7.1785454837637,9.5,6694.52450528961,5026.4
0,301.0,312.1,49.9,48,7.228388451573604,11.100000000000023,7195.535229708598,2395.2
0,299.5,310.0,48.9,56,7.253470382684528,10.5,7230.563987796125,2738.4
1,297.1,308.4,38.2,150,7.367708572374371,11.299999999999955,6332.466423938899,5730.0
0,301.0,312.0,36.8,31,7.277938572945661,11.0,5576.285072219835,1140.8
0,301.9,310.8,37.6,83,7.340186835320115,8.900000000000034,6063.69270044878,3120.8
0,298.0,308.2,52.9,218,7.2196420401307355,10.199999999999989,7561.656437557952,11532.199999999999
0,298.2,308.1,42.5,154,7.334981878871814,9.900000000000034,6818.303255841048,6545.0
1,300.1,309.6,52.1,147,7.227662498728654,9.5,7507.31735662636,7658.7
0,299.1,308.8,53.6,207,7.1929342212158,9.699999999999989,7459.648924095893,11095.2
1,299.0,309.0,35.3,47,7.362645270417825,10.0,5822.156585265284,1659.1
0,301.5,310.6,28.0,220,7.365180126021013,9.100000000000023,4629.869813350398,6160.0
0,300.7,310.8,41.3,69,7.336285660021297,10.100000000000023,6634.4363098019485,2849.7
0,296.3,307.2,35.0,192,7.4067107301776405,10.899999999999977,6032.9050924436,6720.0
0,301.5,310.9,40.6,0,7.280697195384741,9.399999999999977,6169.1036059522285,0.0
0,299.0,310.3,34.4,83,7.368339686311381,11.300000000000011,5706.137568568212,2855.2
0,298.3,307.9,41.2,149,7.318539548567902,9.599999999999966,6501.882043771485,6138.8
2,303.3,311.3,39.5,38,7.315218389752975,8.0,6212.918351494293,1501.0
0,299.6,311.0,31.0,122,7.443663683115591,11.399999999999977,5544.7015940757465,3782.0
0,299.5,309.3,40.4,138,7.298445101508147,9.800000000000011,6248.711563794193,5575.2
0,300.2,310.3,50.9,34,7.27655640271871,10.100000000000023,7702.190348928535,1730.6
0,301.9,310.9,34.5,46,7.388327859577107,9.0,5838.3357874312715,1587.0
0,297.4,308.1,25.9,8,7.4673710669175595,10.700000000000045,4743.710659140979,207.2
0,297.7,308.4,38.6,72,7.32052696227274,10.699999999999989,6103.695646904489,2779.2000000000003
1,300.7,309.6,49.8,165,7.259819610363186,8.900000000000034,7410.577246846819,8217.0
0,297.7,309.7,37.7,196,7.3727463664043285,12.0,6281.1642159057765,7389.200000000001
0,297.5,308.6,28.9,0,7.3914152346753585,11.100000000000023,4905.795896115189,0.0
1,297.4,308.7,50.3,152,7.262628600974241,11.300000000000011,7506.050247589412,7645.599999999999
0,298.9,310.1,42.6,164,7.295735072749282,11.200000000000045,6571.143689807627,6986.400000000001
0,301.4,310.7,30.7,92,7.424165281042028,9.300000000000011,5384.951607640704,2824.4
0,302.5,311.9,44.9,94,7.327123292259293,9.399999999999977,7146.91384740654,4220.599999999999
0,300.8,310.6,36.2,144,7.418780882750794,9.800000000000011,6315.564655462586,5212.8
1,299.5,310.8,40.2,156,7.318539548567902,11.300000000000011,6344.069372806158,6271.200000000001
0,300.7,311.8,41.9,207,7.2991214627108,11.100000000000023,6485.105939001313,8673.3
1,299.0,308.7,40.2,30,7.313886831633462,9.699999999999989,6314.601233715485,1206.0
2,297.6,308.2,18.5,144,7.6362696033793735,10.599999999999966,4012.180337777085,2664.0
0,301.7,311.0,28.7,19,7.438971592395862,9.300000000000011,5109.2768522882,545.3
0,298.2,307.9,34.1,190,7.347299700743164,9.699999999999989,5538.533600499199,6479.0
0,303.3,311.8,62.0,42,7.182352111885263,8.5,8537.801634905862,2604.0
1,301.1,311.0,46.6,30,7.254177846456518,9.899999999999977,6895.356051658094,1398.0
0,301.2,310.9,37.9,164,7.37650812632622,9.699999999999989,6338.299314299063,6215.599999999999
2,300.9,310.7,30.7,200,7.4127640174265625,9.800000000000011,5323.868574479407,6140.0
0,297.4,309.4,35.4,51,7.390798521735676,12.0,6005.468516602248,1805.3999999999999
0,300.0,310.0,41.8,69,7.304515946460155,10.0,6504.646645306642,2884.2
1,298.9,310.0,36.6,129,7.305188215393037,11.100000000000023,5699.288896583388,4721.400000000001
1,303.7,312.4,32.3,206,7.404279118037268,8.699999999999989,5553.979764379346,6653.799999999999
2,298.8,309.8,48.2,164,7.271008538280992,11.0,7253.246286755044,7904.8
0,300.5,311.0,28.3,13,7.473069088032197,10.5,5212.9179939301275,367.90000000000003
0,301.2,310.9,53.3,66,7.256297239690681,9.699999999999989,7903.493134195059,3517.7999999999997
0,300.3,309.2,51.4,48,7.288244401020124,8.899999999999977,7869.354494026049,2467.2
0,297.3,308.6,37.7,155,7.369600720526409,11.300000000000011,6261.424542065722,5843.5
0,298.5,310.0,41.2,19,7.30854279753919,11.5,6437.1652351075345,782.8000000000001
0,299.1,309.0,43.0,40,7.280008252884188,9.899999999999977,6529.276731710787,1720.0
1,302.2,311.2,41.9,166,7.294377299288821,9.0,6454.391634824718,6955.4
1,301.4,310.7,42.0,168,7.226936018493289,9.300000000000011,6047.565858160351,7056.0
1,298.3,308.9,46.1,5,7.218176838403408,10.599999999999966,6579.992509115238,230.5
0,298.6,309.2,19.6,40,7.618742377670413,10.599999999999966,4176.85215270275,784.0
0,302.6,311.9,46.9,82,7.242797922793756,9.299999999999955,6861.165051611523,3845.7999999999997
2,297.7,309.7,51.1,191,7.273092595999522,12.0,7705.698460725045,9760.1
0,298.0,308.3,34.7,213,7.3427791893318455,10.300000000000011,5610.5493760949885,7391.1
1,298.2,307.9,36.6,105,7.333023014386481,9.699999999999989,5860.264104153329,3843.0
0,302.7,312.2,51.8,174,7.222566018822171,9.5,7426.117658506577,9013.199999999999
2,301.1,311.0,52.8,194,7.200424892944957,9.899999999999977,7403.60291115585,10243.199999999999
1,301.9,309.7,35.9,204,7.335633981927201,7.800000000000011,5763.220307083939,7323.599999999999
0,303.6,312.4,46.0,128,7.257707677160043,8.799999999999955,6830.660186945168,5888.0
0,302.8,312.5,43.4,68,7.288244401020124,9.699999999999989,6644.552238146509,2951.2
0,303.8,312.9,23.7,16,7.506591780070841,9.099999999999966,4514.500059135068,379.2
0,302.0,310.8,23.4,188,7.551186867296149,8.800000000000011,4660.741197159673,4399.2
1,298.8,309.6,33.3,170,7.434847875211999,10.800000000000011,5903.775162405546,5660.999999999999
1,300.8,312.6,35.6,114,7.370860166536716,11.800000000000011,5920.100972228703,4058.4
0,298.4,308.7,35.0,99,7.370860166536716,10.300000000000011,5820.32398955069,3465.0
0,299.3,309.1,38.0,151,7.309212365692763,9.800000000000011,5941.170586958778,5738.0
0,300.7,311.2,51.4,61,7.284820912568604,10.5,7842.441516960296,3135.4
1,298.4,309.2,46.4,128,7.254884810077338,10.800000000000011,6870.621245498829,5939.2
1,299.4,308.7,60.5,104,7.162397497355718,9.300000000000011,8166.517743129106,6292.0
1,298.6,309.5,36.7,182,7.358193752733032,10.899999999999977,6026.161140213893,6679.400000000001
0,302.1,310.6,47.6,93,7.286191714702382,8.5,7272.61944145218,4426.8
0,299.9,309.2,25.6,115,7.474204806496124,9.300000000000011,4720.934112402454,2944.0
0,299.3,310.4,32.6,177,7.396335293800808,11.099999999999966,5561.18448353158,5770.2
0,298.6,309.6,35.7,23,7.385230923066573,11.0,6022.715860270457,821.1
1,297.5,308.7,38.0,123,7.344072850573066,11.199999999999989,6152.076173769771,4674.0
1,301.7,309.9,40.9,106,7.335633981927201,8.199999999999989,6565.897230076131,4335.4
1,300.8,311.9,29.0,113,7.474204806496124,11.099999999999966,5347.933174205905,3277.0
2,299.0,310.2,38.0,68,7.401231264413015,11.199999999999989,6514.197086973555,2584.0
0,301.5,310.1,42.2,52,7.340835554123275,8.600000000000023,6809.946619382499,2194.4
0,300.4,309.9,36.5,72,7.357556200910353,9.5,5989.498753946501,2628.0
1,297.2,308.7,38.1,88,7.243512974665482,11.5,5577.772092742534,3352.8
1,301.6,310.8,49.5,140,7.203405521083095,9.199999999999989,6961.612240722301,6930.0
2,302.7,311.5,35.0,164,7.350516171833998,8.800000000000011,5703.037863816671,5740.0
0,303.5,312.1,55.7,114,7.190676034332207,8.600000000000023,7734.412617578855,6349.8
1,300.6,309.7,42.6,23,7.264730177929867,9.099999999999966,6370.3959192432385,979.8000000000001
0,300.4,309.6,54.5,122,7.22983877815125,9.200000000000045,7870.26555589559,6649.0
0,298.0,308.8,33.7,212,7.384610383176974,10.800000000000011,5681.77975352738,7144.400000000001
0,300.3,311.7,27.8,178,7.428333194190806,11.399999999999977,4896.653861493243,4948.400000000001
0,301.6,310.7,39.5,24,7.3098814858247865,9.099999999999966,6179.826908876482,948.0
0,299.5,310.0,52.7,92,7.2078598714324755,10.5,7444.768246893388,4848.400000000001
1,300.3,309.6,46.6,95,7.31986492980897,9.300000000000011,7363.830348161403,4427.0
1,299.6,309.4,62.1,83,7.157735484249907,9.799999999999955,8343.47318533031,5154.3
0,298.9,310.2,32.5,63,7.441906728051625,11.300000000000011,5802.783430568147,2047.5
0,301.4,310.4,28.9,94,7.402451520818244,9.0,4960.2711127284365,2716.6
0,302.6,312.0,32.2,70,7.423568444259167,9.399999999999977,5644.688016263997,2254.0
1,300.5,312.0,54.1,27,7.232010331664759,11.5,7829.498155227506,1460.7
1,300.8,311.0,36.6,109,7.365812837209472,10.199999999999989,6055.733999059686,3989.4
0,296.8,307.8,36.4,126,7.3613754289773485,11.0,5995.9599628373835,4586.4
0,298.2,308.3,16.8,139,7.7039102096163115,10.100000000000023,3898.59081939879,2335.2000000000003
0,297.0,307.6,42.4,124,7.322510433997394,10.600000000000023,6717.897954632318,5257.599999999999
0,302.3,311.7,43.2,128,7.3427791893318455,9.399999999999977,6984.891442285403,5529.6
0,298.3,310.0,44.7,73,7.318539548567902,11.699999999999989,7054.226392150131,3263.1000000000004
0,302.5,310.4,20.3,50,7.584773077612199,7.899999999999977,4181.470293903526,1015.0
1,300.9,310.5,43.2,27,7.275864600546533,9.600000000000023,6532.502100168472,1166.4
0,297.3,308.1,36.9,206,7.404279118037268,10.800000000000011,6344.94901874916,7601.4
1,301.4,310.9,39.3,174,7.351158226430694,9.5,6407.8122877474925,6838.2
0,302.5,310.2,34.8,150,7.355001921105257,7.699999999999989,5695.958808370582,5220.0
0,303.4,311.9,44.6,78,7.268920128193722,8.5,6697.4985463350085,3478.8
1,299.3,308.5,60.6,44,7.174724309836376,9.199999999999989,8281.552394128053,2666.4
2,301.0,310.9,22.0,42,7.558516743045645,9.899999999999977,4414.147117803898,924.0
0,300.0,309.6,46.4,150,7.3310603052186325,9.600000000000023,7414.8288689046785,6960.0
0,296.8,307.9,48.8,31,7.278628942320682,11.099999999999966,7399.749224167446,1512.8
0,298.3,308.5,52.7,151,7.256297239690681,10.199999999999989,7814.523230245396,7957.700000000001
1,298.5,308.7,48.5,33,7.206377291472252,10.199999999999989,6841.289242089813,1600.5
1,301.0,309.7,58.4,162,7.161622002939187,8.699999999999989,7876.936204296711,9460.8
0,299.9,309.2,34.6,105,7.393263094763838,9.300000000000011,5884.24492807573,3633.0
0,301.8,310.8,43.4,29,7.344072850573066,9.0,7026.318577410739,1258.6
0,301.5,310.9,8.0,15,7.923348211930154,9.399999999999977,2312.212193042088,120.0
1,298.5,309.3,42.4,173,7.290292882446597,10.800000000000011,6504.7723090127865,7335.2
0,298.6,309.6,28.4,90,7.447751280047908,11.0,5100.480392858149,2556.0
0,300.4,311.4,23.9,131,7.5688956634069955,11.0,4845.424957288706,3130.8999999999996
1,300.5,310.0,37.0,181,7.365812837209472,9.5,6121.91688429531,6697.0
0,302.6,312.2,43.0,208,7.327123292259293,9.599999999999966,6844.483194620963,8944.0
0,296.5,307.3,37.2,164,7.356918242356021,10.800000000000011,6100.470278446804,6100.8
0,302.6,311.0,42.8,148,7.327123292259293,8.399999999999977,6812.648389064587,6334.4
0,302.2,311.5,31.2,172,7.4645098346365275,9.300000000000011,5698.095091375022,5366.4
0,298.4,307.9,45.3,23,7.277247726631484,9.5,6859.541895407169,1041.8999999999999
1,297.5,308.0,45.8,148,7.265429723253953,10.5,6853.719477022517,6778.4
0,300.6,310.1,49.9,19,7.303843225277705,9.5,7759.890933999469,948.1
0,302.0,310.1,50.4,172,7.251344983372214,8.100000000000023,7436.526802165471,8668.8
1,300.2,309.9,31.2,176,7.358830898342354,9.699999999999989,5126.325228421681,5491.2
1,300.5,312.0,60.8,146,7.142036574706803,11.5,8041.471883540721,8876.8
0,300.5,309.8,54.0,129,7.221105098182496,9.300000000000011,7730.202883423045,6966.0
0,299.8,309.1,30.3,200,7.419979923661835,9.300000000000011,5292.578311649652,6060.0
1,297.6,308.4,51.9,218,7.238496840894365,10.799999999999955,7560.022809378086,11314.199999999999
0,297.4,308.4,50.4,70,7.2633296174768365,11.0,7526.2506883519945,3528.0
2,298.0,308.0,39.6,51,7.327123292259293,10.0,6303.2915001625615,2019.6000000000001
2,297.1,308.2,42.2,199,7.331714969726466,11.099999999999966,6748.078188057803,8397.800000000001
0,299.9,311.3,45.7,153,7.328437352895162,11.400000000000034,7283.824455249984,6992.1
0,301.8,311.0,32.5,195,7.409741954080923,9.199999999999989,5619.000260333144,6337.5
0,300.7,309.8,48.4,151,7.249215057114389,9.100000000000023,7126.221223794894,7308.4
0,297.7,307.2,43.0,197,7.239214973779806,9.5,6268.105662442355,8471.0
0,300.5,310.4,33.1,71,7.440146680662688,9.899999999999977,5899.513068372177,2350.1
2,303.4,312.3,42.1,62,7.328437352895162,8.900000000000034,6710.043972998344,2610.2000000000003
0,299.8,309.2,25.9,63,7.473637108496206,9.399999999999977,4773.545317374571,1631.6999999999998
1,300.7,310.3,29.8,6,7.414572881350589,9.600000000000023,5177.156197556764,178.8
0,300.7,311.8,47.0,119,7.259116128097101,11.100000000000023,6988.996456686093,5593.0
0,302.4,311.3,38.2,120,7.315883504509785,8.900000000000034,6012.4428522932185,4584.0
1,298.1,308.0,18.4,45,7.6638772587034705,9.899999999999977,4102.249799155504,827.9999999999999
0,300.2,311.6,50.9,215,7.187657164114956,11.400000000000034,7046.571378050882,10943.5
1,299.4,309.1,50.0,134,7.273092595999522,9.700000000000045,7539.822368615503,6700.0
1,297.9,309.1,37.3,30,7.305860032684009,11.200000000000045,5812.197736553404,1119.0
2,300.8,310.5,40.1,220,7.352441100243583,9.699999999999989,6546.649739085138,8822.0
1,298.3,308.8,50.4,13,7.238496840894365,10.5,7341.525040320917,655.1999999999999
0,298.2,308.0,38.2,59,7.338888133838879,9.800000000000011,6152.453164888204,2253.8
0,297.2,307.9,75.4,172,7.190676034332207,10.699999999999989,10469.923004765631,12968.800000000001
0,301.2,310.7,21.3,44,7.5766097669730375,9.5,4351.765559679117,937.2
1,303.3,311.8,40.6,205,7.337587743538596,8.5,6530.491480870175,8323.0
2,303.6,312.7,46.2,57,7.247080584585756,9.099999999999966,6787.787919199179,2633.4
1,297.1,308.1,37.7,210,7.317876198626496,11.0,5945.589760624828,7917.000000000001
0,297.6,309.3,34.3,8,7.342131730584722,11.699999999999989,5542.282567732481,274.4
0,303.7,312.4,51.0,152,7.207118856207756,8.699999999999989,7199.27372496637,7752.0
0,298.7,309.0,35.1,152,7.356279876550748,10.300000000000011,5752.41322835559,5335.2
2,297.9,308.4,34.5,191,7.401231264413015,10.5,5914.205250015465,6589.5
0,298.2,307.7,44.5,89,7.286191714702382,9.5,6798.98246102147,3960.5
0,299.7,309.2,46.1,173,7.252762418053187,9.5,6811.716383244021,7975.3
0,299.1,310.6,26.0,90,7.493873886783559,11.5,4889.993685067633,2340.0
2,302.2,311.8,62.4,31,7.193685818395112,9.600000000000023,8690.901916890803,1934.3999999999999
1,298.2,308.8,40.4,20,7.394493107219038,10.600000000000023,6879.082601712498,808.0
0,300.5,310.5,60.9,73,7.251344983372214,10.0,8985.803219283278,4445.7
0,300.0,309.2,32.1,150,7.384610383176974,9.199999999999989,5412.021664339137,4815.0
2,299.2,310.1,36.1,5,7.341483852363161,10.900000000000034,5829.350832442005,180.5
0,301.8,310.6,43.8,70,7.328437352895162,8.800000000000011,6980.99586739495,3066.0
0,299.6,310.1,42.9,42,7.305188215393037,10.5,6680.314034519873,1801.8
2,301.4,310.7,44.4,96,7.337587743538596,9.300000000000011,7141.7197475526045,4262.4
0,301.5,310.7,27.9,135,7.430707082545968,9.199999999999989,4925.954448975724,3766.5
0,303.1,311.2,35.2,23,7.395721608602045,8.099999999999966,6001.028398985176,809.6
0,300.0,311.5,41.7,130,7.283448228756631,11.5,6353.714062252678,5421.0
1,297.9,307.7,42.8,125,7.331714969726466,9.800000000000011,6844.0224276984345,5350.0
2,302.2,311.1,30.6,105,7.395721608602045,8.900000000000034,5216.803096845068,3213.0
0,299.4,309.0,28.4,139,7.415175109613295,9.600000000000023,4936.90813536124,3947.6
0,302.8,312.4,46.2,70,7.239214973779806,9.599999999999966,6734.569339647368,3234.0
0,298.2,307.8,42.9,60,7.3277805384216315,9.600000000000023,6833.058269337406,2574.0
0,297.7,308.7,29.1,102,7.43543801981455,11.0,5162.202216525677,2968.2000000000003
1,302.9,312.3,25.0,180,7.501082124259871,9.400000000000034,4735.950925286614,4500.0
1,300.6,310.7,42.9,190,7.236339342754344,10.099999999999966,6235.558762551164,8151.0
0,300.8,309.6,45.8,47,7.312553498102598,8.800000000000011,7184.654847151665,2152.6
2,297.3,308.6,53.5,112,7.227662498728654,11.300000000000011,7709.049492888873,5992.0
0,304.0,313.2,37.8,127,7.38770923908104,9.199999999999989,6392.82689078987,4800.599999999999
0,301.9,310.8,43.2,62,7.330405211844402,8.900000000000034,6898.937467283186,2678.4
0,298.1,309.0,33.9,85,7.373374309910049,10.899999999999977,5651.599520101894,2881.5
0,299.9,311.4,28.9,160,7.3758821482150125,11.5,4830.135873041235,4624.0
1,295.6,306.3,45.5,53,7.2633296174768365,10.699999999999989,6794.531871428884,2411.5
0,298.8,310.6,39.1,211,7.3796321526095525,11.800000000000011,6559.4569651362735,8250.1
1,298.5,308.8,34.9,18,7.348587530927593,10.300000000000011,5675.779311559023,628.1999999999999
0,298.5,308.2,47.5,18,7.280697195384741,9.699999999999989,7217.54732223475,855.0
0,302.8,312.3,42.6,232,7.295735072749282,9.5,6571.143689807627,9883.2
2,300.4,311.4,50.7,122,7.2640301428995295,11.0,7576.359091176753,6185.400000000001
0,302.2,311.6,54.1,48,7.256297239690681,9.400000000000034,8022.11967279461,2596.8
0,298.2,308.8,31.5,30,7.418780882750794,10.600000000000023,5495.588028924626,945.0
1,301.1,310.5,60.7,100,7.177782416195197,9.399999999999977,8320.644278714222,6070.0
0,300.5,311.6,49.3,92,7.275864600546533,11.100000000000023,7454.915591164482,4535.599999999999
0,298.8,310.0,19.6,148,7.649216319820633,11.199999999999989,4306.160106324505,2900.8
2,300.4,311.6,30.8,203,7.447751280047908,11.200000000000045,5531.5069049306685,6252.400000000001
0,299.1,310.2,52.7,154,7.262628600974241,11.099999999999966,7864.191810098649,8115.8
0,303.7,313.1,49.1,188,7.212294468500341,9.400000000000034,6967.057667988525,9230.800000000001
1,300.8,311.2,40.1,87,7.305860032684009,10.399999999999977,6248.502124283955,3488.7000000000003
0,299.9,311.4,36.7,118,7.395107546562485,11.5,6252.9108259744935,4330.6
0,301.0,311.0,55.3,98,7.246368080102461,10.0,8118.985446280294,5419.4
1,301.3,311.4,23.2,215,7.516977224604321,10.099999999999966,4465.417909910483,4988.0
1,297.5,308.9,48.5,19,7.155396301896734,11.399999999999977,6501.002397828478,921.5
1,298.8,308.8,46.8,72,7.311886164077165,10.0,7336.624155781315,3369.6
0,299.4,309.3,41.5,30,7.330405211844402,9.900000000000034,6627.451502135468,1245.0
0,300.9,310.4,27.8,90,7.489412083508719,9.5,5205.242035879856,2502.0
1,299.6,309.0,26.1,146,7.459914766241105,9.399999999999977,4744.8102165697355,3810.6000000000004
2,300.0,309.4,38.5,37,7.312553498102598,9.399999999999977,6039.502437016138,1424.5
0,298.8,310.2,26.8,204,7.503840746698951,11.399999999999977,5090.971839093284,5467.2
0,298.6,309.4,48.2,136,7.273092595999522,10.799999999999955,7268.388763345346,6555.200000000001
0,299.8,309.5,28.5,23,7.372118028337787,9.699999999999989,4745.375703247381,655.5
2,300.4,309.5,50.7,131,7.344719054149673,9.100000000000023,8213.474081324763,6641.700000000001
1,298.5,309.4,37.5,94,7.3277805384216315,10.899999999999977,5972.953032637593,3525.0
0,298.4,309.5,15.3,98,7.675081857716334,11.100000000000023,3449.5629814212007,1499.4
0,303.7,312.7,22.4,166,7.595889917718538,9.0,4665.642081699273,3718.3999999999996
2,302.3,311.4,44.1,51,7.275172319452771,9.099999999999966,6663.977752721206,2249.1
1,304.2,313.4,54.8,44,7.252762418053187,9.199999999999989,8097.224681166428,2411.2
0,302.3,311.9,51.9,173,7.268920128193722,9.599999999999966,7793.72588687863,8978.699999999999
0,300.4,311.4,44.6,127,7.261927092702751,11.0,6650.793535551641,5664.2
0,298.2,307.8,46.9,117,7.265429723253953,9.600000000000023,7018.32846009511,5487.3
1,297.3,308.4,28.9,17,7.418180822726788,11.099999999999966,5038.957536725348,491.29999999999995
0,303.4,312.3,30.6,67,7.427144133408616,8.900000000000034,5383.43317119147,2050.2000000000003
0,298.5,309.8,40.9,157,7.292337176173877,11.300000000000011,6287.499761090517,6421.3
1,300.9,310.2,38.1,137,7.335633981927201,9.300000000000011,6116.398153200504,5219.7
1,298.7,309.1,49.5,200,7.261225091971921,10.400000000000034,7376.302470996155,9900.0
2,300.9,311.3,58.9,77,7.16703787691222,10.400000000000034,7987.551681629608,4535.3
1,297.5,308.6,44.9,198,7.29505641646263,11.100000000000023,6921.221831172648,8890.199999999999
0,299.4,310.5,46.3,173,7.224753405767971,11.100000000000023,6652.175836319219,8009.9
1,298.8,309.9,27.7,50,7.462789157412448,11.099999999999966,5050.183494474177,1385.0
0,303.8,312.9,34.6,14,7.3613754289773485,9.099999999999966,5699.4564481915795,484.40000000000003
1,300.9,312.0,41.4,193,7.277938572945661,11.100000000000023,6273.320706247314,7990.2
0,302.3,311.0,37.2,180,7.3537223303996315,8.699999999999989,6080.992403994547,6696.000000000001
1,301.0,310.6,27.3,14,7.4377951216719325,9.600000000000023,4854.326136473876,382.2
0,298.9,310.3,39.0,32,7.270312886079025,11.400000000000034,5864.725165721426,1248.0
0,300.1,310.5,36.0,109,7.334981878871814,10.399999999999977,5775.503934359475,3924.0
0,299.6,310.2,36.6,17,7.395107546562485,10.599999999999966,6235.8729218165245,622.2
0,302.5,310.2,50.6,148,7.1929342212158,7.699999999999989,7042.131260433809,7488.8
0,300.5,311.3,46.3,49,7.297091005160418,10.800000000000011,7151.573876509365,2268.7
0,300.5,310.5,34.5,63,7.4067107301776405,10.0,5946.72073398012,2173.5
0,299.0,310.0,38.0,168,7.31986492980897,11.0,6004.840198071531,6384.0
0,301.8,311.2,52.3,68,7.19668657083435,9.399999999999977,7306.1088191394465,3556.3999999999996
0,297.4,308.6,32.3,180,7.425953657077541,11.200000000000045,5675.747895632488,5813.999999999999
1,297.6,308.5,39.7,34,7.2909747781429814,10.899999999999977,6094.710691915223,1349.8000000000002
0,299.6,309.0,48.5,153,7.254177846456518,9.399999999999977,7176.4971782278435,7420.5
0,297.9,308.6,15.7,125,7.724446645633537,10.700000000000045,3718.954551466525,1962.5
0,303.1,312.8,44.1,109,7.290292882446597,9.699999999999989,6765.576859138299,4806.900000000001
0,303.4,312.2,32.7,195,7.4127640174265625,8.800000000000011,5670.700403435721,6376.500000000001
1,303.4,311.5,24.7,125,7.505492274737424,8.100000000000023,4699.812137794818,3087.5
0,301.0,311.7,31.3,150,7.421177528595393,10.699999999999989,5473.806319859736,4695.0
0,298.9,309.8,36.5,110,7.388327859577107,10.900000000000034,6176.7900359780115,4015.0
1,298.1,308.8,16.3,195,7.699389406256737,10.699999999999989,3765.492010641702,3178.5
0,302.2,311.5,52.4,157,7.205635176410364,9.300000000000011,7385.926216491652,8226.8
0,298.2,308.4,49.4,209,7.212294468500341,10.199999999999989,7009.626248444667,10324.6
2,300.9,309.5,43.4,126,7.293017679772782,8.600000000000023,6676.366099751861,5468.4
0,298.8,308.1,53.5,28,7.29505641646263,9.300000000000011,8246.890155183446,1498.0
1,304.1,313.2,18.9,45,7.615298339825815,9.099999999999966,4013.8244379324624,850.4999999999999
0,301.0,310.5,47.0,202,7.25063551189868,9.5,6929.934514798604,9494.0
0,295.6,306.3,32.7,56,7.400620577371135,10.699999999999989,5602.2136835874635,1831.2000000000003
0,297.2,307.9,35.8,140,7.365812837209472,10.699999999999989,5923.368228588435,5012.0
0,302.4,310.1,32.9,132,7.350516171833998,7.7000000000000455,5360.855591987671,4342.8
2,298.7,309.8,40.7,85,7.260522598089852,11.100000000000023,6060.697715452357,3459.5000000000005
0,301.0,311.0,25.8,174,7.498315870766981,10.0,4873.99250648535,4489.2
0,302.7,310.7,20.0,21,7.589841512182657,8.0,4140.619117431348,420.0
0,300.0,309.5,21.9,9,7.563200592358071,9.5,4414.723076457057,197.1
2,298.8,309.2,53.9,135,7.262628600974241,10.399999999999977,8043.2625913532665,7276.5
1,298.1,308.2,26.8,27,7.459914766241105,10.099999999999966,4872.065662991146,723.6
0,299.2,309.0,48.9,228,7.323830566202317,9.800000000000011,7758.005978407315,11149.199999999999
0,301.2,311.0,37.2,219,7.3758821482150125,9.800000000000011,6217.337525160345,8146.8
0,302.4,311.7,36.8,215,7.310550158534422,9.300000000000011,5761.262047663201,7911.999999999999
2,301.0,310.0,67.9,30,7.10085190894405,9.0,8617.891303621378,2037.0000000000002
0,300.0,310.2,29.7,64,7.424165281042028,10.199999999999989,5209.546017815274,1900.8
1,300.2,310.3,38.1,45,7.2991214627108,10.100000000000023,5896.957906347257,1714.5
0,298.2,308.2,50.2,43,7.270312886079025,10.0,7548.953931261938,2158.6
0,300.3,309.5,38.7,35,7.29641326877392,9.199999999999989,5973.612767094849,1354.5
0,300.2,310.1,30.5,43,7.408530566894626,9.900000000000034,5266.827723865728,1311.5
1,299.3,308.9,24.8,196,7.477604243197589,9.599999999999966,4588.9872209516825,4860.8
0,300.3,311.5,32.2,25,7.3453648404168685,11.199999999999989,5219.8190257925135,805.0000000000001
0,300.6,310.4,19.8,116,7.60489448081162,9.799999999999955,4161.416460798112,2296.8
0,302.4,311.7,26.9,112,7.451241684987676,9.300000000000011,4847.990591289137,3012.7999999999997
1,300.7,310.0,34.6,178,7.403670290012373,9.300000000000011,5945.841088037114,6158.8
0,301.6,311.1,29.2,111,7.427144133408616,9.5,5137.132307150029,3241.2
1,300.3,310.0,43.2,9,7.251344983372214,9.699999999999989,6374.165830427547,388.8
0,301.5,310.8,34.5,162,7.374001859350161,9.300000000000011,5755.240661743821,5589.0
0,297.9,308.5,34.3,61,7.326465613840322,10.600000000000023,5456.077265317977,2092.2999999999997
1,300.7,310.7,51.6,211,7.203405521083095,10.0,7256.953366086278,10887.6
0,303.4,311.9,31.6,202,7.4798641311650265,8.5,5860.494487614592,6383.200000000001
0,298.3,308.0,3.8,57,7.967973179662935,9.699999999999989,1148.4406104462848,216.6
0,299.5,310.0,50.4,85,7.22983877815125,10.5,7278.190532424545,4284.0
1,303.8,312.9,35.2,69,7.374629015218945,9.099999999999966,5875.6997960579665,2428.8
0,296.8,307.5,42.4,107,7.29641326877392,10.699999999999989,6544.7333675664495,4536.8
0,298.4,309.5,50.1,125,7.213768308118642,11.100000000000023,7119.4458556386535,6262.5
0,300.9,310.6,36.7,3,7.338888133838879,9.700000000000045,5910.864689827148,110.10000000000001
1,303.3,312.7,33.6,104,7.404279118037268,9.399999999999977,5777.514553657773,3494.4
0,296.9,307.8,49.1,163,7.262628600974241,10.900000000000034,7326.979466334794,8003.3
2,298.8,309.9,45.2,40,7.272398392570047,11.099999999999966,6811.266088297007,1808.0
